Gene_name,Com_Genes_No
CDH15,2964
TEDC2,2963
SARS2,2964
ELP1,2964
CHCHD10,2963
RABEP1,2965
PLEKHG5,2964
H2BS1,2963
PPP1CA,2964
DOT1L,2963
DLST,2963
LAIR2,2963
APCS,2964
SLC39A2,2962
RDH10,2964
SERPINA12,2964
ENSG00000288208,2963
ATP6V1F,2963
GBA,2963
DCHS2,2964
TMEM30A,2963
MST1R,2962
OR7A17,2964
ARHGDIG,2962
LAMC3,2966
PRSS2,2963
KRT86,2963
HEPACAM,2966
PRKD1,2964
B3GNT4,2963
ENSG00000272822,2964
NEIL3,2962
DEFB116,2963
ENSG00000273171,2963
H2AX,2962
EFCAB9,2962
ENSG00000267706,2964
RBMS3,2965
CTNNB1,2965
SLC1A6,2963
ZNF410,2963
BBS7,2965
ENSG00000286192,2963
PROX2,2963
ENSG00000288208,2963
ENSG00000261130,2962
ENSG00000258466,2963
POMGNT2,2964
BEX3,2963
FIGNL2,2963
ENSG00000283782,2963
NXN,2964
ZNF432,2962
ADGRL1,2962
ENSG00000285762,2962
ZNF548,2965
PDC,2963
DYRK4,2964
SPNS3,2964
KCNC2,2964
LATS1,2964
PPP4R2,2962
OR13C7,2963
MLNR,2964
CARD11,2964
MMP7,2962
ASH2L,2964
KLHL17,2963
CEP19,2963
BCL2,2964
CEP70,2965
OCM,2963
MYDGF,2963
TTC39A,2964
SLC8A2,2964
C16orf95,2962
SH3BP5L,2964
FAAH2,2962
ZNF34,2964
ULBP3,2963
RGS12,2963
EP300,2963
H2AC21,2964
RNF144B,2965
CTSV,2964
TECTB,2963
TRIP12,2964
ACSM2A,2963
ENSG00000273734,2963
RASSF9,2963
CYP27A1,2963
SCGN,2965
ENSG00000273049,2963
MGAT2,2964
PKLR,2964
MED13L,2964
ENSG00000250803,2963
NCKIPSD,2962
RGL1,2962
NKAIN4,2963
NDRG3,2963
ACP2,2962
TRAJ61,2963
PGBD5,2964
TMA7,2963
SYNGR3,2963
TMEM71,2963
TNNT1,2963
MT1X,2965
UBQLN4,2964
GFAP,2963
TXLNG,2965
CAPRIN2,2963
YEATS4,2964
OAS1,2963
VPS41,2964
FAM216A,2964
SAA2,2964
SLC6A12,2965
ALOXE3,2963
HBB,2964
DDO,2962
TMCO5A,2965
SPATA32,2963
C8orf34,2963
VPS37C,2964
SCD5,2963
COX5B,2963
SELENOT,2963
MLF2,2963
TRAJ31,2965
FABP7,2965
MXRA5,2964
HAX1,2963
GGTA1,2964
MKLN1,2963
APOBR,2963
CUEDC2,2964
LHX8,2963
KCNQ5,2964
UGT2B7,2963
OR5AK2,2964
RPS28,2963
TPD52L3,2962
NOLC1,2964
TDP1,2963
BRMS1L,2963
UGT1A8,2964
BRI3BP,2964
GFOD1,2965
TMEM179B,2963
FGGY,2965
COASY,2964
ZDHHC11B,2964
SDC3,2963
OR9I1,2965
TSHB,2965
OR10A2,2962
LPO,2963
RPL12,2965
PPIF,2964
SHISA7,2964
RNASE6,2963
GDF15,2965
PIP4P2,2963
HSP90B1,2963
LST1,2964
C20orf27,2965
OR2Y1,2964
CLEC6A,2966
KRT33A,2964
UPF3B,2963
PIGP,2964
SFRP1,2965
C1orf105,2963
LRFN4,2963
GZMK,2964
OSBPL7,2964
SCEL,2964
OR9A4,2963
FNDC3A,2964
OR1L8,2963
CCKBR,2963
C5orf24,2964
ZSWIM9,2964
ZNF471,2964
ZNF280A,2964
TRIP10,2963
ADGRF5,2965
PRRG3,2965
LYPD5,2965
DEFB113,2964
NT5DC2,2964
SPRR2F,2964
LEPR,2964
SEPTIN2,2963
TSBP1,2963
CCDC40,2963
CAMK2B,2964
ENSG00000267360,2963
BSG,2964
MBD5,2963
PCED1B,2963
CSF3,2963
RSPRY1,2963
ENSG00000258691,2963
ENSG00000196826,2963
NOVA1,2963
NECTIN3,2962
GRWD1,2964
TRHR,2962
ENSG00000261884,2963
NGRN,2963
TMEM131,2963
CDH19,2964
RAB24,2964
CSAG2,2964
UGT2A3,2964
PILRA,2964
SMIM28,2964
EN1,2964
ZCCHC3,2963
PDHA2,2965
OR6C4,2965
CEACAM20,2962
ENSG00000268361,2963
HSPE1,2966
NHS,2962
GGTLC1,2964
GPR174,2963
ANKRD7,2962
STX6,2963
SLC25A42,2963
ZNF99,2964
DNAJC11,2964
HNRNPA1L2,2965
GEMIN7,2965
FCGRT,2964
NBPF14,2963
EME2,2964
LUC7L,2963
LYZL2,2964
DEFB131A,2964
AADAT,2965
PCDHGC3,2964
PHC2,2964
ENSG00000283189,2963
ZNF516,2964
KRAS,2965
MT2A,2962
HYDIN,2964
UBA1,2963
PKIA,2965
NOTCH2,2964
SULT1E1,2963
DBX2,2964
RBM15B,2965
PRELID3A,2963
HNRNPU,2963
ACADS,2963
ZFC3H1,2963
KPNA2,2965
ENSG00000230707,2964
SBK3,2962
C22orf15,2963
SNAPC4,2966
EHMT2,2963
H1-6,2963
C16orf70,2963
PDZRN3,2964
C17orf50,2965
ENSG00000272647,2964
CFAP97D2,2962
KCNS3,2965
KLRG2,2963
MVD,2963
PNMT,2964
LCE1B,2964
ITLN1,2965
FOLH1,2962
C1orf158,2964
NR2F6,2965
XBP1,2964
ADGRG5,2963
AIF1L,2964
SLC33A1,2963
OR10G9,2962
MCU,2965
PLCXD3,2963
DAPL1,2963
DZIP1L,2962
OR8G1,2963
ENSG00000131152,2963
ENSG00000275464,2963
TRBJ2-1,2963
CYS1,2964
BCL6,2964
CLGN,2965
RHOBTB1,2964
H2BC21,2963
TAS2R31,2963
CLN8,2965
TOP3A,2963
ENSG00000264324,2963
H4C13,2963
ENSG00000285505,2963
HID1,2963
RRAS,2964
APPL2,2962
OR5AP2,2966
CDH12,2964
COPE,2963
PAGE2B,2964
TAAR5,2965
SCNM1,2963
ANKRD20A1,2963
NUBP1,2963
ENSG00000285000,2963
IL1F10,2964
TMEM185A,2962
FIGNL1,2964
PPDPF,2962
ELAPOR1,2964
RCN2,2963
DMRTC2,2962
SLC39A10,2964
WNK3,2964
AMIGO2,2964
IGHMBP2,2965
ST3GAL4,2964
ENSG00000261582,2963
RARS2,2963
SYNCRIP,2965
CCDC66,2962
TRMT1L,2964
DYDC1,2964
POLR1C,2964
ENSG00000267314,2963
UBASH3B,2966
EPB42,2962
OCLN,2964
TMEM82,2965
CATSPER2,2963
PRAMEF20,2965
KPNA6,2965
ENSG00000258790,2963
GPBAR1,2964
CEBPZOS,2964
TEC,2963
ZP1,2964
YARS2,2964
NEK10,2962
LMO4,2965
SAR1A,2964
COL10A1,2964
OC90,2963
SERPINA3,2963
CCNB2,2962
FLT1,2963
PRADC1,2963
ZNF521,2964
CTNNA2,2963
ERBB4,2964
CAMK2N1,2963
ENSG00000285976,2964
ENSG00000284393,2964
TMC5,2965
KRBA1,2963
PNMA6A,2964
FAM189B,2965
SLC35G5,2963
EHBP1L1,2964
MUSTN1,2964
GAGE10,2965
SLIT2,2963
SLFN11,2963
CALML3,2964
ENSG00000286268,2963
ZDHHC22,2964
MGAT5,2963
SOX9,2963
CEACAM8,2965
TGFB3,2963
SEC22A,2963
SH3RF2,2964
OR4M1,2963
SMG8,2963
EPS8L2,2964
EEF1AKMT2,2964
LAS1L,2964
MPP5,2963
FOXJ3,2964
CBARP,2963
SKA2,2964
SLC39A5,2965
CENPQ,2963
OR12D3,2966
ENSG00000141979,2963
GGTLC2,2964
UROS,2965
SNORC,2964
KRTAP22-2,2964
ENSG00000249967,2965
ENSG00000273047,2963
AK6,2963
DDX17,2964
HNRNPAB,2964
FGFR3,2963
SLC25A32,2964
CRYAB,2963
TRIR,2965
CHRNB1,2965
RAD21L1,2964
IGHV1-46,2964
KDM4E,2965
UGGT2,2964
PRR7,2963
ENSG00000284874,2964
ELOA,2966
F2,2965
OR5W2,2964
SERTAD4,2963
SERF2,2963
TOP1MT,2962
TRBJ2-4,2963
HYAL2,2963
TRBV17,2964
THNSL1,2963
OR1J1,2965
COQ2,2963
MPDU1,2964
AQP3,2963
BICD2,2963
BHMT2,2963
ANO3,2964
AQP5,2964
CARMIL3,2963
ZYG11A,2964
IL2,2964
ENSG00000267360,2963
TAMM41,2963
ENSG00000284299,2963
MAP4K1,2964
SLC38A4,2964
C1orf74,2966
GALNT4,2963
LMO2,2963
SLC39A8,2964
GABPA,2964
GAPT,2963
PLXNB1,2963
SLC5A11,2963
NID2,2964
TRO,2963
FAP,2965
CDK6,2962
MON1B,2964
FBH1,2964
NOX3,2962
GTF2IRD2B,2963
QPCTL,2963
CEP164,2964
UTRN,2964
C17orf64,2963
SPHKAP,2963
ELFN2,2963
ZGRF1,2964
ENSG00000274944,2963
CUL9,2963
SLC10A2,2964
HDAC3,2964
FMN1,2963
PRSS33,2964
DCAF12L2,2963
CXorf51A,2963
ENSG00000261341,2963
KISS1R,2962
COX8C,2962
NUDT11,2963
GOLGA8M,2964
MARK4,2963
ENSG00000258466,2963
ENSG00000285723,2963
MRPL10,2963
MBOAT1,2964
ENSG00000258529,2963
BICC1,2964
ROM1,2965
ZMAT4,2963
LPGAT1,2964
MBD3L4,2963
SEBOX,2964
ENSG00000286268,2963
KLF1,2963
SDR39U1,2964
AMZ2,2963
TTLL3,2964
MTARC1,2962
NDFIP1,2966
NREP,2965
C1QTNF9B,2963
PPM1L,2964
CDH17,2964
HRH4,2965
HNRNPK,2963
TEPSIN,2964
RCN1,2963
C10orf55,2963
PAPSS1,2964
TLCD3A,2962
ENSG00000267881,2963
ENSG00000285330,2964
WASL,2965
ENSG00000258864,2962
DMC1,2964
CCL3,2964
OR10G7,2964
SLC66A2,2964
PDCD7,2964
KLHL21,2964
AMPD3,2963
HIBADH,2965
WFDC8,2964
HLA-DPA1,2963
SLC16A1,2963
CR1L,2963
HOXB4,2963
RASL11A,2964
ENSG00000285526,2965
ZNF563,2963
SNRNP200,2963
LATS2,2963
MVB12B,2965
MAF1,2965
OR6X1,2963
OR2L13,2964
HASPIN,2963
ADGRG3,2965
EPHA6,2963
PTGER3,2964
ENSG00000249967,2963
FAAP20,2963
MLANA,2962
TAS2R3,2963
ANG,2964
VWF,2964
MCM8,2965
HMGCS2,2963
LILRA1,2963
KCTD19,2963
PPM1B,2964
ENSG00000261582,2963
MCAM,2963
TMEM244,2963
ADAMTS15,2963
CLDN10,2964
ACSL4,2964
KIRREL1,2964
TRBV10-2,2965
SPSB1,2963
GPATCH4,2963
SLC22A8,2962
RABL3,2962
DNASE1L1,2963
IGHG3,2965
YIF1A,2964
PMIS2,2964
NME8,2963
EPB41,2962
ITCH,2963
FBXO16,2964
SS18L2,2964
TNFRSF13C,2964
RBCK1,2964
ABHD17A,2963
CLSTN3,2963
ZBTB40,2963
POF1B,2964
NANOS2,2964
RHOU,2966
PLBD1,2962
ENSG00000274322,2963
RTEL1-TNFRSF6B,2965
NUP88,2964
TENM2,2963
DYNLT1,2964
FOS,2963
KCTD17,2963
KIAA1586,2964
TMEM178A,2963
LRIG1,2963
NUP153,2962
SNAP91,2963
JDP2,2964
TSPY9P,2963
GOLGA8G,2964
MEDAG,2964
ENSG00000286132,2963
PMFBP1,2964
H1-7,2964
DDX58,2963
DYNLT3,2964
KAT8,2964
LAMP3,2963
DEFB115,2964
CAPS,2963
KRTAP4-5,2964
SETSIP,2963
CD151,2963
TMEM266,2964
BICDL1,2963
BCO1,2965
MTRNR2L10,2963
PLIN2,2962
AKR1C4,2965
NEPRO,2963
TRIM51GP,2962
DEDD2,2964
RASGRP3,2964
PFKL,2964
HDAC9,2964
CNN3,2964
SPANXN5,2963
RBM11,2962
A1CF,2963
DONSON,2963
DIABLO,2963
OR2A2,2964
PDIA2,2965
SPCS3,2963
DENND5A,2963
SLC45A2,2963
ORM1,2964
ARHGAP1,2964
ABCF2,2964
ENSA,2963
IL26,2965
TRAJ13,2963
RANBP1,2963
ENSG00000285897,2963
EBNA1BP2,2964
PHLPP1,2965
PYROXD1,2964
TRAV30,2963
OSBPL3,2964
BRAT1,2963
SH2D3A,2963
BRD4,2963
PTTG1,2963
ENSG00000275740,2964
OR6V1,2962
ENSG00000124593,2965
ENSG00000285976,2963
RFX5,2962
ATP7A,2963
ATPAF1,2963
SETBP1,2965
TOGARAM1,2964
NDUFS5,2964
JMJD4,2964
SIRT6,2963
MAEL,2963
PBLD,2963
NELFA,2964
CALM3,2965
RGS18,2963
PABPC5,2966
ZNF107,2963
SLC35E4,2964
USP17L13,2963
PLEKHM3,2962
SMN2,2963
CEP44,2963
BDH2,2964
S100G,2963
IGKV1-9,2963
TLE6,2963
DPPA4,2965
CXCL11,2964
NAA15,2964
FAM187B,2965
EEF1AKMT1,2963
SATL1,2965
JMJD1C,2964
PTPRB,2964
RGS6,2963
MRGPRG,2963
BLNK,2963
FAM71D,2963
COL25A1,2963
OR6C75,2962
MED1,2964
DPP7,2963
TMEM176B,2964
NOBOX,2963
PCYT1A,2962
ZWINT,2964
PRSS56,2964
MPEG1,2964
STRN3,2964
ZC3H12C,2964
COIL,2965
COL14A1,2961
OR4F4,2961
IGLV3-16,2963
SCYGR2,2964
MRPS12,2964
TM2D3,2964
COPA,2964
TSPY4,2964
TRGV3,2962
STPG2,2965
CCT3,2964
DLG5,2964
TRPM2,2965
VCX2,2963
ITIH2,2964
KDM4A,2966
UBE2C,2962
ARFGAP1,2965
KATNBL1,2964
GKN2,2963
LIN54,2964
C1QTNF7,2963
TTL,2963
XRN2,2963
TMEM14B,2963
STAG3,2965
TMEM232,2963
ENSG00000250424,2962
HLA-C,2963
ATR,2964
ATP2B1,2962
CNN1,2963
LYPD2,2962
GNAI3,2963
H4C9,2964
RTL6,2964
ENSG00000255439,2963
FPGS,2963
HOXB1,2964
ZNF229,2964
MTMR3,2964
CTHRC1,2963
VIPR1,2963
NUP210L,2963
TMCC3,2965
H6PD,2963
PDE11A,2963
GAS8,2965
DSCAM,2964
EPCAM,2963
RNF166,2964
TMEM19,2963
HKDC1,2964
SLC17A1,2964
DCD,2965
ZWILCH,2963
USP50,2965
TSPY8,2963
RETREG3,2965
METTL26,2963
IL6,2962
HIF3A,2963
ZNF26,2962
ZNF467,2963
PEMT,2963
CALCOCO2,2964
TMEM132C,2963
COL24A1,2964
GOLGA8T,2963
KRTAP27-1,2966
ONECUT3,2963
CYP24A1,2964
OR1K1,2965
FAM24A,2964
OR8B12,2965
KAZALD1,2963
TBC1D24,2963
LSM1,2963
CSTF1,2962
LINGO3,2964
AZI2,2963
KRTAP4-4,2963
MSGN1,2965
ZDHHC8,2964
ACSF2,2964
ENSG00000256861,2965
FAHD2B,2963
ENSG00000285589,2963
NTSR2,2965
FEM1A,2964
SYCE3,2964
ZNF773,2965
LRRC8B,2964
RDM1,2963
GNE,2963
GPR173,2964
ENSG00000284989,2963
P2RX6,2964
KLK3,2963
ENSG00000236543,2963
HEBP1,2964
RFK,2964
DYRK3,2962
DNAH11,2964
ZNF746,2962
BTF3,2962
TENM3,2964
MAP3K3,2964
IL17RC,2964
KCNS1,2964
OTOL1,2964
PRAMEF8,2964
KLHL12,2964
NCAPH2,2964
PDE7A,2963
CCDC85C,2963
FAM217A,2963
TFF2,2963
ENSG00000273047,2963
GABARAPL2,2963
RRAGA,2963
EFNA1,2963
HYKK,2963
LRRC17,2965
TNIP2,2965
OR51B4,2963
TM4SF5,2963
RAP2A,2964
ENSG00000285505,2963
ZNF324B,2963
SAT1,2964
ENSG00000285000,2963
HEXIM2,2964
RIPK4,2964
POU5F1B,2963
ZNF607,2963
C2orf66,2965
UBXN2A,2966
VCPIP1,2963
GLIPR1L2,2963
MAGED1,2964
SAP30,2965
LAMB3,2963
PPIAL4D,2964
FASTKD1,2964
BAZ1A,2963
C1GALT1C1,2965
ENSG00000239920,2963
APAF1,2961
C1orf159,2962
SERPINA6,2963
RAB7B,2964
TENM4,2964
TNFAIP8L2,2965
TRPV3,2963
NMB,2963
DPPA3,2963
ZNF837,2962
PSMD4,2963
RBP2,2963
ELP5,2963
TULP3,2963
FAM13A,2965
ZHX3,2965
ALPI,2964
PCDHGB3,2965
PODNL1,2964
TRAV22,2962
USP4,2963
TAL2,2963
CPLX4,2963
AKIP1,2965
MSS51,2963
ENSG00000284299,2963
LIPT2,2964
KDM4B,2965
SRRM2,2965
ITIH1,2965
GRB7,2963
CPB1,2964
TSGA13,2963
FAM209B,2964
ASCC3,2964
SBNO2,2962
TMIGD3,2964
STK33,2962
DDX31,2963
WAC,2962
CEP112,2963
PJA2,2964
ATXN2,2963
ZNF850,2963
OR1J2,2966
ENSG00000261341,2963
SYBU,2964
PDZD3,2963
SLC5A5,2964
ENSG00000256500,2963
BRPF1,2965
ATP5PF,2965
CUL2,2963
TMEM259,2963
FOXK1,2964
TRPC1,2964
PADI4,2964
PLEKHB2,2963
ENSG00000282034,2964
H2BC8,2964
SLC30A2,2963
EI24,2963
USP37,2964
TKT,2963
GPR141,2964
MRGPRE,2963
TRIM35,2964
GNAO1,2964
ID3,2964
OTUB2,2964
OR2A14,2963
YY1,2965
RPL23,2964
SRD5A2,2964
CPSF7,2964
MOCS3,2964
WDR31,2964
SKIL,2964
SLC43A2,2964
TMEM170A,2963
HS2ST1,2963
RAG1,2963
HOPX,2963
TGFB1I1,2964
CCNI2,2963
CYP19A1,2964
ENSG00000285471,2963
TRIM38,2964
ALAD,2963
ENSG00000288591,2963
CACNA1F,2962
ENSG00000258653,2963
SETD6,2963
AGAP9,2964
MRPL9,2964
TF,2964
TNFSF18,2962
CCL25,2964
CLDN11,2962
PTGES3,2965
GBP1,2962
TMEM11,2964
PKP4,2963
GRIA4,2964
GALNT16,2964
TEDDM1,2962
SMDT1,2964
ENSG00000283228,2963
LPCAT1,2963
PGM3,2963
PARP3,2963
COPS3,2965
STAM,2964
NPPB,2965
SLC12A8,2963
ALOX12,2963
PTPRK,2964
UBL5,2963
PFKFB2,2963
ZNF112,2962
PELI3,2965
MTLN,2963
ENSG00000250644,2963
HNRNPUL1,2963
MEF2A,2963
PSKH1,2964
DLL4,2963
ING5,2964
IL15RA,2963
RAN,2963
TARM1,2963
ACOT13,2964
ACVR1,2965
NAB2,2965
ENSG00000273217,2963
EFHD2,2963
CPED1,2966
TMA16,2964
FBXO24,2963
METTL22,2963
GLRX2,2964
GLG1,2963
AQP8,2964
SIM2,2962
MRI1,2962
AGPAT4,2963
FKBP10,2964
TIPIN,2964
OR5M9,2963
MYL6,2963
BAZ2A,2963
ENSG00000285171,2964
EFCAB11,2962
ANKRD35,2963
PAQR8,2965
CT47B1,2963
RGL4,2964
HDHD2,2963
MMP10,2965
OR4F6,2964
MPV17L2,2962
P2RX1,2964
OGDHL,2963
BBS2,2964
CHST6,2963
PPP1R14B,2964
CYLD,2963
NUDT13,2962
CADM4,2965
GREM1,2965
PSME4,2962
ZC3H7B,2965
SEC61A1,2963
GSTM4,2965
SERPINB7,2964
ENSG00000286132,2963
MDC1,2964
UPP1,2965
TEX261,2964
PDE3A,2964
TFAP4,2964
SPDYE4,2962
CAPRIN1,2963
TNFSF8,2964
RHOB,2964
IGFL1,2964
SLC25A30,2963
FAM166B,2964
ENSG00000250424,2963
DUSP6,2963
GUF1,2963
STMP1,2963
MAML3,2963
CYP51A1,2965
TIFA,2965
PPP1R15B,2965
RIMS2,2962
C10orf105,2962
ANKRD27,2963
SLC25A53,2963
KLF12,2964
ADAM9,2963
ERH,2965
ADA2,2963
BLOC1S3,2964
C3orf38,2963
CSTA,2964
ENSG00000286221,2963
C5orf52,2963
ZNF492,2964
ENSG00000283189,2963
MAP7D2,2963
SGTB,2962
OR4F5,2963
SCGB3A1,2963
ABRAXAS2,2963
RPL26,2963
ADAM23,2964
ST18,2963
TRAJ52,2966
FGFRL1,2961
KCTD5,2964
NOL4,2965
BEGAIN,2962
OGFOD2,2965
AGO3,2964
MAPK8IP3,2963
PRAMEF6,2964
SV2C,2963
CCDC102B,2964
CACNG3,2965
ZNF502,2962
FOXF2,2963
JKAMP,2964
VXN,2963
IGKJ3,2962
CNPY2,2963
LCE1F,2963
IL20RA,2964
IL5,2964
SETX,2962
DENND1A,2965
MT1H,2963
MS4A4E,2963
AMMECR1L,2963
OR2W1,2964
CD55,2962
TMEM248,2963
ZNF689,2963
PYY,2963
CASP14,2964
TCEA1,2962
TECRL,2964
ASS1,2963
TOR4A,2964
GIPC1,2963
CD200R1L,2963
MYC,2963
PARP11,2963
AAR2,2963
SLC4A1,2964
SLC25A20,2964
BRWD3,2963
HDDC2,2964
ENSG00000267314,2962
CDK3,2962
NAA30,2963
ENSG00000254979,2963
PHF13,2964
ENSG00000264324,2963
HS3ST3B1,2963
NKX2-3,2963
IGIP,2963
CWF19L2,2965
NPHS1,2963
PPP1R36,2964
KLHDC1,2963
NPIPA5,2963
CHMP2A,2964
DGLUCY,2964
MRPL22,2963
STPG4,2963
ENSG00000275674,2964
ENSG00000258461,2963
LOXL2,2964
MRPL49,2963
FAR1,2962
UHMK1,2963
ASPDH,2965
ENSG00000283228,2963
ENSG00000287542,2963
CPSF2,2963
CDH3,2963
IL9,2963
EEFSEC,2964
ENSG00000268083,2963
ENSG00000230707,2963
ENSG00000272297,2963
RBM26,2965
ASPM,2963
GYS2,2964
KRTAP5-3,2964
TTF1,2963
MBNL2,2965
EYS,2964
OR2A5,2965
PPP1R14D,2963
ZFP28,2964
PXYLP1,2963
MOB3C,2965
KRTAP10-10,2965
TRIM22,2963
USP6NL,2963
ECM2,2963
FAM131A,2964
RTL4,2963
SCARF2,2964
KRT71,2964
TRIM2,2964
GPR82,2964
SRP54,2963
ABHD1,2963
NKX3-2,2963
LGALS1,2964
GGH,2964
DRP2,2961
RTL5,2964
TSLP,2963
FMC1,2963
FGF17,2963
FAM83G,2963
PATE1,2962
DNAJC25,2963
TRBJ1-6,2964
GPM6A,2965
TMEM184C,2964
GMPS,2964
EDA,2963
FUT3,2964
OR4C15,2963
ARHGEF7,2963
SPZ1,2963
DNAH12,2963
CCDC97,2962
PLVAP,2962
AHSG,2964
MAPK6,2963
AAMDC,2963
EXOC3L4,2964
ENSG00000273217,2963
ENSG00000257355,2963
TMCO1,2964
SGK3,2962
KRT37,2964
PSAP,2965
CTSD,2964
ENSG00000268083,2963
NXT2,2964
GPHA2,2963
ZSCAN22,2965
ENSG00000285526,2963
TTC13,2963
ABHD17C,2964
ACBD6,2966
IGHV3-11,2963
QSOX2,2963
SLC4A2,2964
ENSG00000258864,2963
ADAMTS12,2963
OR13C3,2964
KNG1,2964
GOT2,2963
TUBA1C,2965
ENSG00000287542,2964
YAP1,2964
ENSG00000264324,2964
DTNBP1,2964
RCBTB1,2964
UPP2,2964
FABP6,2964
MBD3L3,2963
POLR3F,2963
H1-0,2966
GADL1,2963
LBX1,2963
KRTAP4-8,2963
OVOL3,2963
JUN,2964
TXNDC12,2964
MGLL,2964
USF1,2965
SLC11A1,2964
GPRIN1,2963
NEUROD6,2964
ZNF598,2963
LILRA6,2963
WDR25,2962
LCE4A,2965
TNNI2,2964
AGXT2,2964
SCYL2,2963
CREBBP,2963
OR7C2,2966
LRRC66,2964
ST6GALNAC5,2964
RMND5B,2964
USP36,2965
AKAP10,2965
PGPEP1L,2963
AMPD1,2965
TRAPPC2,2965
GTDC1,2965
CASQ1,2964
H4C7,2963
CARMIL1,2964
VTN,2963
USP17L23,2962
ENSG00000285723,2964
ZNF154,2963
OR5D16,2964
GALNT7,2963
RAB11FIP4,2963
H2BC14,2963
HSPH1,2964
OPCML,2964
ENSG00000285446,2963
SERPINB9,2964
NPTX1,2963
C5orf22,2963
ZNF749,2963
ENSG00000284874,2964
ENSG00000205236,2964
OR1C1,2964
KRTAP5-8,2964
ENSG00000288570,2963
DNAJC5G,2963
DCHS1,2963
IL17A,2964
ATF7-NPFF,2963
ENSG00000284976,2963
PLD6,2964
ALKBH1,2964
DACT1,2964
ENSG00000273734,2963
ENSG00000266953,2963
KRTAP22-1,2964
UBXN1,2964
RBM27,2963
BCL2L14,2964
ACE,2963
RASAL2,2962
EZH2,2965
GAB1,2964
MMRN2,2964
H2AW,2963
ZNF222,2965
PRPF4,2963
ZNF275,2964
NAT16,2964
METRN,2963
ENSG00000236543,2963
ACSBG1,2962
ZBTB6,2964
FBXO47,2964
LRRC46,2966
CCDC126,2964
KCNH6,2963
TRAPPC3L,2964
GP9,2964
MPP1,2964
DCXR,2964
TP73,2963
LANCL3,2964
MFAP1,2963
ZNF705E,2963
DYNC1LI2,2962
ACCSL,2964
MRPL18,2963
ENSG00000267740,2964
RAB10,2964
TRAPPC11,2963
ENSG00000282218,2963
RASAL3,2963
ENSG00000272897,2964
LRRC71,2963
CBX4,2962
SYCN,2963
DNAJC5B,2964
EPC1,2963
LARS2,2963
STRADB,2964
TBL3,2963
CSF2RA,2963
OR8J3,2964
PELI2,2963
GOLGA8B,2964
GTF3A,2964
PRUNE1,2962
CLK4,2963
KCNJ8,2964
KHDRBS3,2964
PPP1R12C,2964
BATF3,2963
CXCL3,2963
CUX2,2963
FAXC,2963
KIF12,2964
MAP7D1,2964
ERICH6B,2964
OR2W3,2965
XPC,2964
MTFR2,2964
BHLHE40,2963
MEX3D,2963
PTK2B,2964
PTF1A,2962
HMGXB3,2963
MID2,2964
HACD2,2964
C14orf119,2965
ENSG00000254979,2963
ENSG00000269035,2963
STX19,2963
SMPD2,2965
GGTLC3,2963
ANAPC7,2965
CFAP157,2964
SERPINA10,2964
CDR2L,2962
CFHR1,2966
DYNLT2,2963
INTS13,2964
ATRNL1,2963
PNPLA7,2965
GIT2,2964
ARMC3,2964
RPL18A,2964
HSPA9,2964
CCDC146,2963
DGKA,2963
SLC35G4,2964
RPS27L,2963
ZNF101,2963
NAA11,2963
MNS1,2964
OR4C6,2963
WFDC2,2963
C12orf50,2963
GAB3,2963
ENSG00000273025,2963
CACNB3,2965
LRRN3,2963
NQO1,2963
PRR29,2963
TLE3,2962
ACOX1,2965
CSMD1,2963
DNAH10,2963
SMIM4,2963
FCN3,2963
ZNF544,2963
BSND,2963
LAMP2,2963
AKT1S1,2963
KIF17,2965
ME2,2962
DIS3L2,2964
RPL11,2964
THEM4,2964
DNAJA3,2963
IQSEC1,2964
PFDN6,2963
CST4,2963
SORD,2964
ENSG00000269035,2964
DBP,2964
FOCAD,2963
ENSG00000258691,2963
ENSG00000280537,2963
NBN,2964
ENSG00000272297,2963
ENSG00000277535,2964
POM121L12,2963
ICA1L,2963
GALNT12,2962
MFAP3,2965
TBC1D22A,2964
OR13J1,2962
MBL2,2964
HBQ1,2963
DCUN1D1,2964
LYN,2964
KNTC1,2965
FUZ,2963
ENSG00000250424,2963
SERINC4,2964
OR4D2,2964
ZMYND19,2965
RNF8,2963
SRBD1,2964
TMEM69,2964
C12orf29,2965
ENSG00000285976,2963
CCDC74A,2962
ERLIN2,2964
IFNK,2963
ENSG00000284762,2963
PTGDS,2964
RNF25,2963
ALG6,2963
MYLK4,2963
CPZ,2966
SUPT3H,2963
MYF5,2963
TMEM179,2963
STOML2,2963
ATP10A,2963
B3GAT1,2963
HORMAD2,2964
DEPDC5,2963
SLC25A22,2964
CBLC,2964
NEU3,2963
GALP,2962
MLXIPL,2963
UIMC1,2963
FOXP1,2962
ENSG00000205236,2963
DDX5,2963
ZDHHC2,2963
HOXD8,2963
ZNF273,2963
SOX6,2964
MOB4,2963
SRP19,2964
H4C5,2964
IER3,2963
ANKRD40,2963
TCHP,2962
ADGRE2,2965
KRTAP10-1,2965
AK4,2965
AP2B1,2962
RSRP1,2964
NT5C1A,2962
RPS8,2964
TRAV38-1,2965
ATP5PB,2963
C1orf52,2964
TTC30A,2963
BTLA,2963
SH3TC2,2963
ACIN1,2964
CIAO2B,2963
UBTD2,2963
PLSCR5,2963
DRC1,2964
OR51G2,2962
DISC1,2964
KIF4A,2963
ANKRD31,2965
GCNT7,2963
ENSG00000285762,2963
TFAP2E,2964
